,nome,anno,subs,flag,legislatura
2,SANTALCO Carmelo,1992,0,1,6
3,SAPORITO Learco,1992,0,1,4
4,SARTORI Aldo,1992,0,1,1
5,SCAGLIONE Massimo,1992,0,1,1
6,SCEVAROLLI Gino,1992,0,1,4
7,SCHEDA Roberto,1992,0,1,1
8,SCIVOLETTO Concetto,1992,0,1,2
9,SCOGNAMIGLIO PASINI Carlo Luigi,1992,0,1,1
10,SELLITTI Michele,1992,0,1,2
11,SENESI Giovanna,1992,0,1,2
12,SERENA Antonio,1992,0,1,1
13,SIGNORELLI Ferdinando,1992,0,1,3
14,SMURAGLIA Carlo,1992,0,1,1
15,SPADOLINI Giovanni,1992,0,1,7
16,SPECCHIA Giuseppe,1992,0,1,2
17,SPERONI Francesco Enrico,1992,0,1,1
18,SPOSETTI Ugo,1992,0,1,2
19,STAGLIENO Marcello,1992,0,1,1
20,STEFANELLI Armando,1992,0,1,1
21,STEFANINI Marcello,1992,0,1,1
22,STEFANO Ippazio,1992,0,1,1
23,STRUFFI Massimo,1992,0,1,1
0,TABLADINI Francesco,1992,0,1,1
1,TADDEI Maria,1992,0,1,1
2,TANI Carlo,1992,0,1,2
3,TAVIANI Emilio Paolo,1992,0,1,6
4,TEDESCO TATO' Giglia,1992,0,1,7
5,TORLONTANO Glauco,1992,0,1,2
6,TOSSI Graziella,1992,0,1,2
7,TRIGLIA Riccardo,1992,0,1,4
8,TRONTI Mario,1992,0,1,1
9,TURINI Giuseppe,1992,0,1,1
0,VALIANI Leo,1992,0,1,4
1,VENTRE Antonio,1992,0,1,2
2,VENTURI Giovanni,1992,1,1,7
3,VINCI Luigi,1992,0,1,1
4,VISCO Vincenzo,1992,0,1,1
5,VISENTINI Bruno,1992,0,1,4
6,VISIBELLI Roberto,1992,0,1,2
7,VITALONE Claudio,1992,1,1,4
8,VOZZI Antonio,1992,0,1,1
0,ZAMBERLETTI Giuseppe,1992,0,1,1
1,ZANGARA Andrea,1992,0,1,2
2,ZAPPASODI Wolfango,1992,0,1,1
3,ZECCHINO Ortensio,1992,0,1,2
4,ZILLI Angiola,1992,0,1,1
5,ZITO Sisinio,1992,0,1,5
6,ZOSO Giuliano,1992,0,1,1
7,ZOTTI Enzo,1992,1,1,1
8,ZUFFA Grazia,1992,0,1,2
0,ABRAMONTE Anna Maria,1994,0,1,1
1,AGNELLI Giovanni,1994,0,1,3
2,ALBERICI Aureliana,1994,0,1,3
3,ALBERTI CASELLATI Maria Elisabetta,1994,0,1,1
4,ALO' Pietro,1994,0,1,1
5,ANDREOLI Remo,1994,0,1,1
6,ANDREOTTI Giulio,1994,0,1,3
7,ANGELONI Luana,1994,0,1,2
8,ARMANI Costantino,1994,0,1,1
0,BACCARINI Romano,1994,0,1,1
1,BAGNOLI Paolo,1994,0,1,1
2,BAIOLETTI Antonella,1994,0,1,1
3,BALDELLI Orietta,1994,0,1,1
4,BALLESI Carlo,1994,0,1,2
5,BARBIERI Silvia,1994,0,1,2
6,BARRA Francesco,1994,0,1,1
7,BASTIANETTO Renato,1994,0,1,1
8,BATTAGLIA Antonio,1994,0,1,1
9,BECCARIA Giampiero,1994,0,1,1
10,BECCHELLI Umberto,1994,0,1,1
11,BEDIN Tino,1994,0,1,1
12,BEDONI Marisa,1994,0,1,1
13,BELLONI Antonio,1994,0,1,1
14,BENVENUTI Roberto,1994,0,1,2
15,BERGONZI Piergiorgio,1994,0,1,1
16,BERSELLI Filippo,1994,0,1,1
17,BERTONI Raffaele,1994,0,1,1
18,BETTONI BRANDANI Monica,1994,0,1,2
19,BEVILACQUA Francesco,1994,0,1,1
20,BINAGHI Giovanni,1994,0,1,1
21,BISCARDI Luigi,1994,0,1,2
22,BO Carlo,1994,0,1,4
23,BOBBIO Norberto,1994,0,1,4
24,BONANDRINI Vincenzo,1994,1,1,1
25,BONANSEA Claudio,1994,0,1,1
26,BONAVITA Massimo,1994,0,1,1
27,BORGIA Nicola Salvatore,1994,0,1,1
28,BOROLI Silvano,1994,0,1,1
29,BORRONI Roberto,1994,0,1,2
30,BOSCO Rinaldo,1994,0,1,2
31,BOSO Erminio Enzo,1994,0,1,2
32,BRAMBILLA Giorgio,1994,0,1,1
33,BRATINA Diodato (darko),1994,0,1,2
34,BRICCARELLO Giovanna,1994,0,1,1
35,BRIENZA Giuseppe,1994,0,1,1
36,BRIGANDI' Matteo,1994,0,1,1
37,BRUGNETTINI Massimo,1994,0,1,1
38,BRUNO GANERI Antonella,1994,0,1,1
39,BRUTTI Massimo,1994,0,1,2
40,BUCCI Michele Arcangelo,1994,0,1,1
41,BUCCIARELLI Anna Maria,1994,0,1,2
42,BUCCIERO Ettore,1994,0,1,1
43,BUSNELLI Erminio,1994,0,1,1
0,CADDEO Rossano,1994,0,1,1
1,CAMO Giuseppe,1994,0,1,1
2,CAMPO Giovanni,1994,0,1,1
3,CAMPUS Gianvittorio,1994,0,1,1
4,CANGELOSI Pietro,1994,0,1,1
5,CAPONE Alfonso,1994,0,1,1
6,CAPONI Leonardo,1994,0,1,1
7,CAPPELLI Sergio,1994,0,1,2
8,CAPUTO Livio,1994,0,1,1
9,CARCARINO Antonio,1994,0,1,1
10,CARELLA Francesco,1994,0,1,1
11,CARINI Ivaldo,1994,0,1,1
12,CARNOVALI Gianluigi,1994,0,1,1
13,CARPENEDO Diego,1994,0,1,2
14,CARPI Umberto,1994,0,1,1
15,CARPINELLI Carlo,1994,0,1,1
16,CASADEI MONTI Pierpaolo,1994,0,1,1
17,CASILLO Francesco,1994,0,1,1
18,CASTELLANI Pierluigi,1994,0,1,1
19,CAVAZZUTI Filippo,1994,0,1,4
20,CAVITELLI Giorgio,1994,0,1,1
21,CECCATO Giuseppe,1994,0,1,1
22,CECCHI GORI Vittorio,1994,0,1,1
23,CHERCHI Salvatore,1994,0,1,2
24,CIONI Graziano,1994,0,1,1
25,CONTESTABILE Domenico,1994,0,1,1
26,COPERCINI Pierluigi,1994,0,1,1
27,CORASANITI Aldo,1994,0,1,1
28,CORMEGNA Gilberto,1994,0,1,1
29,CORRAO Ludovico,1994,0,1,3
30,CORSI ZEFFIRELLI Gian Franco,1994,0,1,1
31,CORVINO Michele,1994,0,1,1
32,COSSIGA Francesco,1994,0,1,3
33,COSTA Rosario Giorgio,1994,0,1,1
34,COVIELLO Romualdo Vittorio,1994,0,1,3
35,COZZOLINO Carmine,1994,0,1,1
36,CRESCENZIO Mario,1994,0,1,1
37,CRIPPA Aurelio Giuseppe,1994,0,1,1
38,CUFFARO Antonino,1994,0,1,1
39,CURTO Euprepio,1994,0,1,1
40,CUSIMANO Vito,1994,0,1,1
41,CUSUMANO Stefano,1994,0,1,2
0,D'ALESSANDRO PRISCO Franca,1994,0,1,2
1,D'ALI' Antonio,1994,0,1,1
2,DANIELE GALDI Maria Grazia,1994,0,1,2
3,DANIELI Paolo,1994,0,1,2
4,DEBENEDETTI Franco,1994,0,1,1
5,DE CORATO Riccardo,1994,0,1,1
6,DEGAUDENZ Aldo,1994,0,1,1
7,DE GUIDI Guido Cesare,1994,0,1,1
8,DELFINO Teresio,1994,0,1,1
9,DELL'UOMO Biagio Antonio,1994,0,1,1
10,DE LUCA Michele,1994,0,1,1
11,DE MARTINO Francesco,1994,0,1,4
12,DE MARTINO Guido,1994,0,1,1
13,DEMASI Vincenzo,1994,0,1,1
14,DE NOTARIS Francesco,1994,0,1,1
15,DE PAOLI Elidio,1994,0,1,2
16,DIANA Lino,1994,0,1,1
17,DI BELLA Saverio,1994,0,1,1
18,DI BENEDETTO Doriano,1994,0,1,1
19,DI MAIO Bruno,1994,0,1,1
20,DIONISI Angelo,1994,0,1,3
21,DI ORIO Ferdinando,1994,0,1,1
22,D'IPPOLITO VITALE Ida,1994,0,1,1
23,DOLAZZA Massimo,1994,0,1,1
24,DONISE Eugenio Mario,1994,0,1,1
25,DOPPIO Giuseppe,1994,1,1,2
26,DUJANY Cesare,1994,0,1,3
0,ELLERO Renato,1994,0,1,1
0,FABRIS Giovanni,1994,0,1,1
1,FABRIS Pietro,1994,1,1,3
2,FAGNI Edda,1994,0,1,2
3,FALOMI Antonio,1994,0,1,1
4,FALQUI Enrico,1994,0,1,1
5,FANFANI Amintore,1994,0,1,9
6,FANTE Franco,1994,0,1,1
7,FARDIN Gianni,1994,0,1,1
8,FAVILLA Mauro,1994,0,1,3
9,FAVUZZI Domenico,1994,1,1,1
10,FERRARI Francesco,1994,0,1,6
11,FERRARI Karl,1994,0,1,2
12,FIEROTTI Michele,1994,0,1,1
13,FISCHETTI Antonio,1994,1,1,1
14,FISICHELLA Domenico,1994,0,1,1
15,FLORINO Michele,1994,0,1,3
16,FOLLONI Gian Guido,1994,0,1,1
17,FONTANINI Pietro,1994,0,1,1
18,FORCIERI Giovanni Lorenzo,1994,0,1,2
19,FRIGERIO Maurilio,1994,0,1,1
20,FRONZUTI Giuseppe,1994,0,1,1
0,GALLO Domenico,1994,1,1,1
1,GALLOTTI Pier Giorgio,1994,0,1,1
2,GANDINI Giorgio,1994,0,1,1
3,GARATTI Luciano,1994,0,1,1
4,GAROFALO Carmine,1994,1,1,3
5,GEI Giovanni,1994,0,1,1
6,GERMANA' Basilio,1994,0,1,1
7,GIBERTONI Paolo,1994,0,1,2
8,GIOVANELLI Fausto,1994,0,1,2
9,GIURICKOVIC Pietro,1994,0,1,1
10,GREGORELLI Aldo,1994,0,1,1
11,GRILLO Luigi,1994,0,1,1
12,GRIPPALDI Giuseppe Roberto,1994,0,1,1
13,GRUOSSO Vito,1994,0,1,1
14,GUALTIERI Libero,1994,0,1,5
15,GUARRA Antonio,1994,0,1,1
16,GUBBINI Carlo,1994,0,1,1
17,GUERZONI Luciano,1994,0,1,2
18,GUGLIERI Andrea,1994,0,1,2
0,IMPOSIMATO Ferdinando,1994,0,1,2
0,LADU Salvatore,1994,0,1,2
1,LAFORGIA Pietro Leonida,1994,1,1,1
2,LA LOGGIA Enrico,1994,0,1,1
3,LARIZZA Rocco,1994,0,1,1
4,LA RUSSA Vincenzo,1994,0,1,2
5,LASAGNA Roberto,1994,0,1,1
6,LAURIA Michele,1994,0,1,3
7,LAURICELLA Angelo,1994,0,1,1
8,LAVAGNINI Severino,1994,0,1,1
9,LEONE Giovanni,1994,0,1,8
10,LISI Antonio,1994,0,1,1
11,LOMBARDI-CERRI Gian Luigi,1994,0,1,1
12,LONDEI Giorgio,1994,0,1,2
13,LORENZI Luciano,1994,0,1,2
14,LORETO Rocco Vito,1994,0,1,2
15,LORUSSO Antonio,1994,0,1,1
16,LUBRANO DI RICCO Giovanni,1994,0,1,1
0,MACERATINI Giulio,1994,0,1,1
1,MAFFINI Italico,1994,0,1,1
2,MAGLIOCCHETTI Bruno,1994,0,1,2
3,MAGLIOZZI Erasmo,1994,0,1,1
4,MAGRIS Claudio,1994,0,1,1
5,MAIORCA Vincenzo,1994,0,1,1
6,MANARA Elia,1994,0,1,2
7,MANCINO Nicola,1994,0,1,6
8,MANCONI Luigi,1994,0,1,1
9,MANCUSO Carmine,1994,0,1,2
10,MANFROI Donato,1994,0,1,2
11,MANIERI Maria Rosaria,1994,0,1,3
12,MANIS Adolfo,1994,0,1,1
13,MANTOVANI Silvio,1994,0,1,1
14,MANZI Luciano,1994,0,1,2
15,MARCHETTI Fausto,1994,0,1,2
16,MARCHINI Corinto,1994,0,1,1
17,MARINELLI Ferdinando,1994,0,1,1
18,MARINI Cesare,1994,0,1,1
19,MARTELLI Valentino,1994,0,1,2
20,MASIERO Mario,1994,0,1,1
21,MASULLO Aldo,1994,0,1,2
22,MATTEJA Bruno,1994,0,1,1
23,MEDURI Renato,1994,0,1,2
24,MENSORIO Carmine,1994,0,1,1
25,MERIGLIANO Luciano,1994,0,1,1
26,MICELE Silvano,1994,0,1,1
27,MIGLIO Gianfranco,1994,0,1,2
28,MIGONE Gian Giacomo,1994,0,1,2
29,MININNI-JANNUZZI Giuseppe,1994,0,1,2
30,MISSERVILLE Romano,1994,0,1,3
31,MODOLO Maria Antonia,1994,0,1,1
32,MOLINARI Mafalda,1994,0,1,1
33,MOLTISANTI Marisa,1994,0,1,4
34,MONGIELLO Giovanni,1994,0,1,1
35,MONTELEONE Antonino,1994,0,1,1
36,MORANDO Enrico,1994,0,1,1
37,MULAS Giuseppe,1994,0,1,1
0,NAPOLI Roberto,1994,0,1,1
1,NATALI Luigi,1994,0,1,1
2,NISTICO' Giuseppe,1994,1,1,1
0,ORLANDO Angelo Ilario,1994,0,1,1
0,PACE Lodovico,1994,0,1,1
1,PAGANO Maria Grazia,1994,0,1,2
2,PAGLIARINI Giancarlo,1994,0,1,2
3,PAINI Gianpaolo,1994,0,1,2
4,PALOMBI Massimo,1994,0,1,1
5,PALUMBO Aniello,1994,0,1,1
6,PAPPALARDO Ferdinando,1994,0,1,1
7,PAROLA Vittorio,1994,0,1,1
8,PASQUINO Gianfranco,1994,0,1,3
9,PASSIGLI Stefano,1994,0,1,1
10,PEDRAZZINI Celestino,1994,0,1,1
11,PEDRIZZI Riccardo,1994,0,1,1
12,PELELLA Enrico,1994,0,1,2
13,PELLEGRINO Giovanni,1994,0,1,3
14,PELLITTERI Gioacchino,1994,0,1,1
15,PEPE Luigi,1994,0,1,1
16,PERIN Valentino,1994,0,1,2
17,PERLINGIERI Pietro,1994,0,1,1
18,PERUZZA Paolo,1994,1,1,2
19,PERUZZOTTI Luigi,1994,0,1,1
20,PETRICCA Gianfranco,1994,0,1,1
21,PETRUCCI Patrizio,1994,0,1,1
22,PETRUCCIOLI Claudio,1994,0,1,1
23,PIERONI Maurizio,1994,0,1,1
24,PIETRA LENZI Enrica,1994,0,1,1
25,PINTO Michele,1994,0,1,4
26,PODESTA' Emilio,1994,0,1,1
27,PONTONE Francesco,1994,0,1,3
28,PORCARI Saverio Salvatore,1994,0,1,1
29,POZZO Cesare,1994,0,1,5
30,PREIONI Marco,1994,0,1,2
31,PRESTI Domenico,1994,0,1,1
32,PREVITI Cesare,1994,0,1,1
33,PREVOSTO Antonio,1994,0,1,1
34,PUGLIESE Giuseppe,1994,0,1,1
0,RADICE Roberto Maria,1994,0,1,1
1,RAGNO Salvatore,1994,0,1,1
2,RAMPONI Luigi,1994,0,1,1
3,RECCIA Filippo,1994,0,1,1
4,REGIS Claudio,1994,0,1,1
5,RIANI Paolo,1994,0,1,1
6,RIGHETTI Franco,1994,1,1,1
7,RIZ Roland,1994,0,1,3
8,ROBUSTI Giovanni,1994,0,1,1
9,ROCCHI Carla,1994,0,1,2
10,ROGNONI Carlo,1994,0,1,2
11,ROMOLI Ettore,1994,0,1,1
12,RONCHI Edo,1994,0,1,1
13,ROSSI Angelo Antonio,1994,0,1,1
14,ROSSO Mario,1994,0,1,1
15,ROVEDA Luigi,1994,0,1,2
16,RUSSO Giovanni,1994,0,1,1
0,SALVATO Ersilia,1994,0,1,4
1,SALVI Cesare,1994,0,1,2
2,SARTORI Maria Antonietta,1994,0,1,1
3,SCAGLIONE Massimo,1994,0,1,2
4,SCAGLIOSO Cosimo,1994,0,1,1
5,SCALONE Filiberto,1994,0,1,1
6,SCIVOLETTO Concetto,1994,0,1,3
7,SCOGNAMIGLIO PASINI Carlo Luigi,1994,0,1,2
8,SCOPELLITI Francesca,1994,0,1,1
9,SCRIVANI Osvaldo,1994,0,1,1
10,SECCHI Carlo,1994,1,1,1
11,SELLITTI Michele,1994,0,1,3
12,SENESE Salvatore,1994,0,1,1
13,SERENA Antonio,1994,0,1,2
14,SERRA Enrico,1994,0,1,1
15,SERRI Rino,1994,0,1,2
16,SICA Vincenzo,1994,0,1,1
17,SIGNORELLI Ferdinando,1994,0,1,4
18,SILIQUINI Maria Grazia,1994,0,1,1
19,SMURAGLIA Carlo,1994,0,1,2
20,SPADOLINI Giovanni,1994,1,1,8
21,SPECCHIA Giuseppe,1994,0,1,3
22,SPERONI Francesco Enrico,1994,0,1,2
23,SPISANI Gianfranco,1994,0,1,1
24,SQUITIERI Pasquale,1994,0,1,1
25,STAGLIENO Marcello,1994,0,1,2
26,STAJANO Corrado,1994,0,1,1
27,STANISCIA Angelo,1994,0,1,1
28,STANZANI GHEDINI Sergio,1994,0,1,2
29,STEFANI Stefano,1994,0,1,1
30,STEFANO Ippazio,1994,0,1,2
31,SURIAN Enrico,1994,0,1,1
0,TABLADINI Francesco,1994,0,1,2
1,TAMPONI Pietro,1994,0,1,1
2,TAPPARO Giancarlo,1994,0,1,1
3,TAVIANI Emilio Paolo,1994,0,1,7
4,TERRACINI Giulio Mario,1994,0,1,1
5,TERZI Silvestro,1994,0,1,1
6,THALER AUSSERHOFER Helga,1994,0,1,1
7,TORLONTANO Glauco,1994,0,1,3
8,TRIPODI Girolamo,1994,0,1,2
9,TURINI Giuseppe,1994,0,1,2
0,VALIANI Leo,1994,0,1,5
1,VALLETTA Antonino,1994,0,1,1
2,VELTRI Massimo,1994,1,1,1
3,VENTUCCI Cosimo,1994,0,1,1
4,VEVANTE SCIOLETTI Maria,1994,0,1,1
5,VIGEVANI Fausto,1994,0,1,1
6,VILLONE Massimo,1994,0,1,1
7,VISENTIN Roberto,1994,0,1,1
8,VISENTINI Bruno,1994,1,1,5
9,VOZZI Antonio,1994,0,1,2
0,WILDE Massimo,1994,0,1,1
0,XIUME' Giombattista,1994,0,1,1
0,ZACCAGNA Giovanni,1994,0,1,1
1,ZANETTI Massimo,1994,0,1,1
2,ZANOLETTI Tomaso,1994,0,1,1
3,ZECCHINO Ortensio,1994,0,1,3
0,AGNELLI Giovanni,1996,0,1,4
1,AGOSTINI Gerardo,1996,0,1,1
2,ALBERTINI Renato,1996,0,1,1
3,AMORENA Michele,1996,1,1,1
4,ANDREOLLI Tarcisio,1996,0,1,1
5,ANDREOTTI Giulio,1996,0,1,4
6,ANGIUS Gavino,1996,0,1,1
7,ANTOLINI Renzo,1996,0,1,1
8,ARLACCHI Giuseppe,1996,1,1,1
9,ASCIUTTI Franco,1996,0,1,1
10,AVOGADRO Roberto,1996,0,1,1
11,AYALA Giuseppe Maria,1996,0,1,1
12,AZZOLLINI Antonio,1996,0,1,1
0,BALDINI Massimo,1996,0,1,2
1,BARBIERI Silvia,1996,0,1,3
2,BARRILE Domenico,1996,0,1,1
3,BASINI Giuseppe,1996,0,1,1
4,BASSANINI Franco,1996,0,1,1
5,BATTAFARANO Giovanni Vittorio,1996,0,1,1
6,BATTAGLIA Antonio,1996,0,1,2
7,BEDIN Tino,1996,0,1,2
8,BERGONZI Piergiorgio,1996,0,1,2
9,BERNASCONI Anna Maria,1996,0,1,1
10,BERTONI Raffaele,1996,0,1,2
11,BESOSTRI Felice Carlo,1996,0,1,1
12,BESSO CORDERO Livio,1996,0,1,1
13,BETTAMIO Giampaolo,1996,0,1,1
14,BETTONI BRANDANI Monica,1996,0,1,3
15,BEVILACQUA Francesco,1996,0,1,2
16,BIANCO Walter,1996,0,1,1
17,BIASCO Francesco Saverio,1996,0,1,1
18,BISCARDI Luigi,1996,0,1,3
19,BO Carlo,1996,0,1,5
20,BOBBIO Norberto,1996,0,1,5
21,BOCO Stefano,1996,0,1,1
22,BONATESTA Michele,1996,0,1,1
23,BONAVITA Massimo,1996,0,1,2
24,BONFIETTI Daria,1996,0,1,1
25,BORNACIN Giorgio,1996,0,1,1
26,BORRONI Roberto,1996,0,1,3
27,BORTOLOTTO Francesco,1996,0,1,1
28,BOSELLO Furio,1996,0,1,1
29,BOSI Francesco,1996,0,1,1
30,BRATINA Diodato (darko),1996,1,1,3
31,BRIENZA Giuseppe,1996,1,1,2
32,BRIGNONE Guido,1996,0,1,1
33,BRUNI Giovanni,1996,0,1,1
34,BRUNO GANERI Antonella,1996,0,1,2
35,BRUTTI Massimo,1996,0,1,3
36,BUCCI Michele Arcangelo,1996,0,1,2
37,BUCCIARELLI Anna Maria,1996,0,1,3
38,BUCCIERO Ettore,1996,0,1,2
0,CABRAS Antonello,1996,0,1,1
1,CADDEO Rossano,1996,0,1,2
2,CALLEGARO Luciano,1996,0,1,1
3,CALVI Guido,1996,0,1,1
4,CAMBER Giulio,1996,0,1,1
5,CAMERINI Fulvio,1996,0,1,1
6,CAMO Giuseppe,1996,0,1,2
7,CAMPUS Gianvittorio,1996,1,1,2
8,CAPALDI Antonio,1996,0,1,1
9,CAPONI Leonardo,1996,0,1,2
10,CARCARINO Antonio,1996,0,1,2
11,CARELLA Francesco,1996,0,1,2
12,CARPI Umberto,1996,0,1,2
13,CARPINELLI Carlo,1996,0,1,2
14,CARUSO Antonino,1996,0,1,1
15,CARUSO Luigi,1996,0,1,1
16,CASADEI MONTI Pierpaolo,1996,1,1,2
17,CASTELLANI Carla,1996,0,1,1
18,CASTELLANI Pierluigi,1996,0,1,2
19,CASTELLI Roberto,1996,0,1,1
20,CAZZARO Bruno,1996,0,1,1
21,CECCATO Giuseppe,1996,0,1,2
22,CECCHI GORI Vittorio,1996,0,1,2
23,CENTARO Roberto,1996,0,1,1
24,CIMMINO Tancredi,1996,0,1,1
25,CIONI Graziano,1996,0,1,2
26,CIRAMI Melchiorre,1996,0,1,1
27,CO' Fausto,1996,0,1,1
28,COLLA Adriano,1996,0,1,1
29,COLLINO Giovanni,1996,0,1,1
30,CONTE Antonio,1996,0,1,1
31,CONTESTABILE Domenico,1996,0,1,2
32,CORRAO Ludovico,1996,0,1,4
33,CORSI ZEFFIRELLI Gian Franco,1996,0,1,2
34,CORTELLONI Augusto,1996,0,1,1
35,CORTIANA Fiorello,1996,0,1,1
36,COSSIGA Francesco,1996,0,1,4
37,COSTA Rosario Giorgio,1996,0,1,2
38,COVIELLO Romualdo Vittorio,1996,0,1,4
39,COZZOLINO Carmine,1996,0,1,2
40,CRESCENZIO Mario,1996,0,1,2
41,CRIPPA Aurelio Giuseppe,1996,0,1,2
42,CURTO Euprepio,1996,0,1,2
43,CUSIMANO Vito,1996,0,1,2
0,D'ALESSANDRO PRISCO Franca,1996,0,1,3
1,D'ALI' Antonio,1996,0,1,2
2,DANIELE GALDI Maria Grazia,1996,0,1,3
3,DANIELI Paolo,1996,0,1,3
4,DANZI Corrado,1996,1,1,1
5,DE ANNA Dino,1996,0,1,1
6,DEBENEDETTI Franco,1996,0,1,2
7,DE CAROLIS Stelio,1996,0,1,1
8,DE CORATO Riccardo,1996,0,1,2
9,DE GUIDI Guido Cesare,1996,0,1,2
10,DEL TURCO Ottaviano,1996,0,1,1
11,DE LUCA Athos,1996,0,1,1
12,DE LUCA Michele,1996,0,1,2
13,DE MARTINO Francesco,1996,0,1,5
14,DE MARTINO Guido,1996,0,1,2
15,DEMASI Vincenzo,1996,0,1,2
16,DENTAMARO Ida Maria,1996,0,1,1
17,DE SANTIS Carmine,1996,1,1,1
18,DE ZULUETA Tana,1996,0,1,1
19,DIANA Lino,1996,0,1,2
20,DIANA Lorenzo,1996,0,1,1
21,DI BENEDETTO Doriano,1996,0,1,2
22,DI ORIO Ferdinando,1996,0,1,2
23,DI PIETRO Antonio,1996,1,1,1
24,DOLAZZA Massimo,1996,0,1,2
25,DONDEYNAZ Guido,1996,0,1,1
26,DONISE Eugenio Mario,1996,0,1,2
27,D'ONOFRIO Francesco,1996,0,1,2
28,D'URSO Mario,1996,0,1,1
29,DUVA Antonio,1996,0,1,1
0,ELIA Leopoldo,1996,0,1,2
1,ERROI Bruno,1996,0,1,1
0,FALOMI Antonio,1996,0,1,2
1,FANFANI Amintore,1996,1,1,10
2,FASSONE Elvio,1996,0,1,1
3,FAUSTI Franco,1996,0,1,1
4,FERRANTE Giovanni,1996,0,1,1
5,FIGURELLI Michele,1996,0,1,1
6,FILOGRANA Eugenio,1996,0,1,1
7,FIORILLO Bianca Maria,1996,0,1,1
8,FIRRARELLO Giuseppe,1996,0,1,1
9,FISICHELLA Domenico,1996,0,1,2
10,FLORINO Michele,1996,0,1,4
11,FOLLIERI Luigi,1996,0,1,1
12,FOLLONI Gian Guido,1996,0,1,2
13,FORCIERI Giovanni Lorenzo,1996,0,1,3
14,FUMAGALLI CARULLI Ombretta,1996,0,1,1
15,FUSILLO Nicola,1996,0,1,1
0,GAMBINI Sergio,1996,0,1,1
1,GASPERINI Luciano,1996,0,1,1
2,GAWRONSKI Jas,1996,1,1,1
3,GERMANA' Basilio,1996,0,1,2
4,GIARETTA Paolo,1996,0,1,1
5,GIORGIANNI Angelo,1996,0,1,1
6,GIOVANELLI Fausto,1996,0,1,3
7,GNUTTI Vito,1996,0,1,1
8,GRECO Mario,1996,0,1,1
9,GRILLO Luigi,1996,0,1,2
10,GRUOSSO Vito,1996,0,1,2
11,GUALTIERI Libero,1996,1,1,6
12,GUBERT Renzo,1996,0,1,1
13,GUERZONI Luciano,1996,0,1,3
0,IULIANO Giovanni,1996,0,1,1
0,JACCHIA Enrico,1996,0,1,1
0,LAGO Luciano,1996,0,1,1
1,LA LOGGIA Enrico,1996,0,1,2
2,LARIZZA Rocco,1996,0,1,2
3,LASAGNA Roberto,1996,0,1,2
4,LAURIA Baldassare,1996,0,1,1
5,LAURIA Michele,1996,0,1,4
6,LAURICELLA Angelo,1996,0,1,2
7,LAURO Salvatore,1996,0,1,1
8,LAVAGNINI Severino,1996,0,1,2
9,LEONE Giovanni,1996,0,1,9
10,LEONI Giuseppe,1996,1,1,2
11,LISI Antonio,1996,1,1,2
12,LO CURZIO Giuseppe,1996,0,1,1
13,LOIERO Agazio,1996,0,1,1
14,LOMBARDI SATRIANI Luigi,1996,0,1,1
15,LORENZI Luciano,1996,0,1,3
16,LORETO Rocco Vito,1996,0,1,3
17,LUBRANO DI RICCO Giovanni,1996,0,1,2
0,MACERATINI Giulio,1996,0,1,2
1,MACONI Loris Giuseppe,1996,0,1,1
2,MAGGI Ernesto,1996,0,1,1
3,MAGGIORE Giuseppe,1996,0,1,1
4,MAGLIOCCHETTI Bruno,1996,0,1,3
5,MAGNALBO' Luciano,1996,0,1,1
6,MANARA Elia,1996,0,1,3
7,MANCA Vincenzo Ruggero,1996,0,1,1
8,MANCINO Nicola,1996,0,1,7
9,MANCONI Luigi,1996,0,1,2
10,MANFREDI Luigi,1996,0,1,1
11,MANFROI Donato,1996,0,1,3
12,MANIERI Maria Rosaria,1996,0,1,4
13,MANIS Adolfo,1996,0,1,2
14,MANTICA Alfredo,1996,0,1,2
15,MANZELLA Andrea,1996,1,1,1
16,MANZI Luciano,1996,0,1,3
17,MARCHETTI Fausto,1996,0,1,3
18,MARINI Cesare,1996,0,1,2
19,MARINO Luigi,1996,0,1,1
20,MARITATI Alberto,1996,1,1,1
21,MARRI Italo,1996,0,1,1
22,MARTELLI Valentino,1996,0,1,3
23,MASCIONI Giuseppe,1996,1,1,1
24,MASULLO Aldo,1996,0,1,3
25,MAZZUCA POGGIOLINI Carla,1996,0,1,1
26,MEDURI Renato,1996,0,1,3
27,MELE Giorgio,1996,0,1,1
28,MELONI Franco Costantino,1996,0,1,1
29,MELUZZI Alessandro,1996,0,1,1
30,MICELE Silvano,1996,0,1,2
31,MIGLIO Gianfranco,1996,0,1,3
32,MIGNONE Valerio,1996,0,1,1
33,MIGONE Gian Giacomo,1996,0,1,3
34,MILIO Pietro,1996,0,1,1
35,MINARDO Riccardo,1996,0,1,1
36,MISSERVILLE Romano,1996,0,1,4
37,MONTAGNA Tullio,1996,0,1,1
38,MONTAGNINO Antonio Michele,1996,0,1,1
39,MONTELEONE Antonino,1996,0,1,2
40,MONTICONE Alberto Adalgisio,1996,0,1,1
41,MORANDO Enrico,1996,0,1,2
42,MORO Francesco,1996,0,1,1
43,MULAS Giuseppe,1996,0,1,2
44,MUNDI Vittorio,1996,0,1,1
45,MUNGARI Vincenzo,1996,0,1,1
46,MURINEDDU Giovanni Pietro,1996,0,1,1
0,NAPOLI Bruno,1996,0,1,2
1,NAPOLI Roberto,1996,0,1,2
2,NAVA Davide,1996,0,1,1
